NATIONALIST_LIBERATION_MOVEMENT;$COUNTRY$ 해방 운동;;;;;;;;;;;;;
SUPRESSION_MONTHLY_GAIN;월간 증가: $VAL$;;;;;;;;;;;;;
MODIFIER_EDUCATION_EFFICIENCY;교육 효율;;;;;;;;;;;;;
MODIFIER_SUPPRESSION_POINT_GAIN;억제점 획득;;;;;;;;;;;;;
NOT_SOCIAL_MOVEMENT_STRENGTH_TR; 사회 운동 강도 < [SUB_A7]Y$VAL$[SUB_A7]W\n;;;;;;;;;;;;;
SOCIAL_MOVEMENT_STRENGTH_TR; 사회 운동 강도 > [SUB_A7]Y$VAL$[SUB_A7]W\n;;;;;;;;;;;;;
NOT_POLITICAL_MOVEMENT_STRENGTH_TR; 정치 운동 강도 < [SUB_A7]Y$VAL$[SUB_A7]W\n;;;;;;;;;;;;;
POLITICAL_MOVEMENT_STRENGTH_TR; 정치 운동 강도 > [SUB_A7]Y$VAL$[SUB_A7]W\n;;;;;;;;;;;;;
SUPPRESS;억제;;;;;;;;;;;;;
SUPPRESSION_DESC;해당 운동을 억제합니다. 억제점을 $VAL$ 소모하며 미래에 [SUB_A7]R+$HIT$[SUB_A7]W 급진화할 가능성이 높습니다.;;;;;;;;;;;;;
CANT_SUPPRESS_DESC;해당 운동을 억제하려면 억제점이 더 필요합니다. 현재 억제점은 [SUB_A7]R$VAL$[SUB_A7]W이며 필요한 억제점은 [SUB_A7]Y$NEED$[SUB_A7]W입니다.;;;;;;;;;;;;;
REFORM_MOVEMENT_DESC;[SUB_A7]Y$REFORM$[SUB_A7]W의 시행을 요구하는 운동입니다.;;;;;;;;;;;;;
NATIONALIST_UNION_MOVEMENT_DESC;[SUB_A7]Y$COUNTRY$[SUB_A7]W의 결성을 요구하는 운동입니다.;;;;;;;;;;;;;
NATIONALIST_LIBERATION_MOVEMENT_DESC;[SUB_A7]Y$COUNTRY$[SUB_A7]W의 해방을 요구하는 운동입니다.;;;;;;;;;;;;;
SUPPRESSION_LABEL_DESC;억제점은 정부가 가진 대중운동 억제력의 척도입니다.;;;;;;;;;;;;;
MOVEMENT_REFORM_SUPPORT;해당 개혁의 시행을 요구하는 $VAL$명 규모의 대중운동이 있습니다.;;;;;;;;;;;;;
movement_no_slavery;노예제 폐지 운동;;;;;;;;;;;;;
movement_yes_slavery;노예제 찬성 연맹;;;;;;;;;;;;;
movement_landed_voting;참정권 운동;;;;;;;;;;;;;
movement_wealth_weighted_voting;참정권 운동;;;;;;;;;;;;;
movement_wealth_voting;참정권 운동;;;;;;;;;;;;;
movement_universal_weighted_voting;참정권 운동;;;;;;;;;;;;;
movement_universal_voting;참정권 운동;;;;;;;;;;;;;
movement_party_appointed;정치적 대표성 운동;;;;;;;;;;;;;
movement_appointed;정치적 대표성 운동;;;;;;;;;;;;;
movement_state_equal_weight;정치적 대표성 운동;;;;;;;;;;;;;
movement_population_equal_weight;정치적 대표성 운동;;;;;;;;;;;;;
movement_first_past_the_post;정치적 대표성 운동;;;;;;;;;;;;;
movement_jefferson_method;정치적 대표성 운동;;;;;;;;;;;;;
movement_proportional_representation;정치적 대표성 운동;;;;;;;;;;;;;
movement_no_meeting;공공집회 폐지 운동;;;;;;;;;;;;;
movement_yes_meeting;공공집회 운동;;;;;;;;;;;;;
movement_censored_press;검열 언론 운동;;;;;;;;;;;;;
movement_free_press;자유 언론 운동;;;;;;;;;;;;;
movement_state_controlled;관제 노동조합 운동;;;;;;;;;;;;;
movement_non_socialist;비사회주의 노동조합 운동;;;;;;;;;;;;;
movement_all_trade_unions;자유 노동조합 운동;;;;;;;;;;;;;
movement_harassment;참정권 운동;;;;;;;;;;;;;
movement_gerrymandering;참정권 운동;;;;;;;;;;;;;
movement_non_secret_ballots;참정권 운동;;;;;;;;;;;;;
movement_secret_ballots;참정권 운동;;;;;;;;;;;;;
movement_trinket_wage;최저임금 운동;;;;;;;;;;;;;
movement_low_minimum_wage;최저임금 운동;;;;;;;;;;;;;
movement_acceptable_minimum_wage;최저임금 운동;;;;;;;;;;;;;
movement_good_minimum_wage;최저임금 운동;;;;;;;;;;;;;
movement_fourteen_hours;최대 노동시간 운동;;;;;;;;;;;;;
movement_twelve_hours;최대 노동시간 운동;;;;;;;;;;;;;
movement_ten_hours;최대 노동시간 운동;;;;;;;;;;;;;
movement_eight_hours;최대 노동시간 운동;;;;;;;;;;;;;
movement_trinket_safety;노동환경 안전 운동;;;;;;;;;;;;;
movement_low_safety;노동환경 안전 운동;;;;;;;;;;;;;
movement_acceptable_safety;노동환경 안전 운동;;;;;;;;;;;;;
movement_good_safety;노동환경 안전 운동;;;;;;;;;;;;;
movement_trinket_subsidies;실업보조금 운동;;;;;;;;;;;;;
movement_low_subsidies;실업보조금 운동;;;;;;;;;;;;;
movement_acceptable_subsidies;실업보조금 운동;;;;;;;;;;;;;
movement_good_subsidies;실업보조금 운동;;;;;;;;;;;;;
movement_trinket_pensions;노후 보장 운동;;;;;;;;;;;;;
movement_low_pensions;노후 보장 운동;;;;;;;;;;;;;
movement_acceptable_pensions;노후 보장 운동;;;;;;;;;;;;;
movement_good_pensions;노후 보장 운동;;;;;;;;;;;;;
movement_trinket_health_care;보편적 보건복지 운동;;;;;;;;;;;;;
movement_low_health_care;보편적 보건복지 운동;;;;;;;;;;;;;
movement_acceptable_health_care;보편적 보건복지 운동;;;;;;;;;;;;;
movement_good_health_care;보편적 보건복지 운동;;;;;;;;;;;;;
movement_low_schools;공립학교 운동;;;;;;;;;;;;;
movement_acceptable_schools;공립학교 운동;;;;;;;;;;;;;
movement_good_schools;공립학교 운동;;;;;;;;;;;;;
POLITICS_MOVEMENTS;운동;;;;;;;;;;;;;
POLITICS_ECONOMIC_REFORMS;경제개혁;;;;;;;;;;;;;
POLITICS_MILITARY_REFORMS;군사개혁;;;;;;;;;;;;;
NORMAL_CIVIL_WAR_NAME_USA_CSA_CSA;$ORDER$북부의 침공;;;;;;;;;;;;;
NORMAL_CIVIL_WAR_NAME_USA_CSA_USA;$ORDER$남부의 반란;;;;;;;;;;;;;
NORMAL_WAR_GUNBOAT_NAME;$ORDER$$FIRST_COUNTRY$의 $SECOND_COUNTRY$ 개입;;;;;;;;;;;;;
NORMAL_WAR_GUNBOAT_NAME_FRA_MEX;$ORDER$과자 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_NAME_USA_MEX_USA;$ORDER$미국-멕시코 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_NAME_USA_MEX_MEX;$ORDER$미국의 멕시코 침공;;;;;;;;;;;;;
NORMAL_WAR_TAKE_CORE_NAME_USA_MEX_USA;$ORDER$미국-멕시코 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_CORE_NAME_USA_MEX_MEX;$ORDER$미국의 멕시코 침공;;;;;;;;;;;;;
NORMAL_WAR_GUNBOAT_NAME_ENG_CHI;$ORDER$아편 전쟁;;;;;;;;;;;;;
NORMAL_WAR_ADD_SPHERE_NAME_ENG_CHI;$ORDER$아편 전쟁;;;;;;;;;;;;;
NORMAL_WAR_INDEPENDENCE_NAME;$ORDER$$FIRST_COUNTRY$ 독립 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_NAME_CHL_PEU;$ORDER$남태평양 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_CORE_NAME_CHL_PEU;$ORDER$남태평양 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_NAME_CHL_BOL;$ORDER$남태평양 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_CORE_NAME_CHL_BOL;$ORDER$남태평양 전쟁;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_ENG_TRN;$ORDER$보어 전쟁;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_ENG_ORA;$ORDER$보어 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_NAME_ENG_TRN;$ORDER$보어 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_NAME_ENG_ORA;$ORDER$보어 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_NAME_ORA_ENG;$ORDER$보어 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_NAME_TRN_ENG;$ORDER$보어 전쟁;;;;;;;;;;;;;
NORMAL_WAR_PUPPET_NAME_ENG_TRN;$ORDER$보어 전쟁;;;;;;;;;;;;;
NORMAL_WAR_PUPPET_NAME_ENG_ORA;$ORDER$보어 전쟁;;;;;;;;;;;;;
NORMAL_WAR_PUPPET_NAME;$ORDER$$FIRST_COUNTRY$의 $SECOND_COUNTRY$ 복속 전쟁;;;;;;;;;;;;;
NORMAL_WAR_BOXER_NAME;$ORDER$의화단의 난;;;;;;;;;;;;;
NORMAL_WAR_PUPPET_NAME_ENG_USA;$ORDER$$SECOND_COUNTRY$ 독립 전쟁;;;;;;;;;;;;;
NORMAL_WAR_NAME_ENG_USA;$ORDER$$SECOND_COUNTRY$ 독립 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_NAME_ENG_USA;$ORDER$$SECOND_COUNTRY$ 독립 전쟁;;;;;;;;;;;;;
NORMAL_WAR_TAKE_CORE_NAME_ENG_USA;$ORDER$$SECOND_COUNTRY$ 독립 전쟁;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_NAME_ENG_USA;$ORDER$$SECOND_COUNTRY$ 독립 전쟁;;;;;;;;;;;;;
NORMAL_WAR_HUMILIATE_NAME;$ORDER$$SECOND_COUNTRY$ 명예실추 전쟁;;;;;;;;;;;x
NORMAL_WAR_UNIFICATION_NAME_PRU_FRA;$ORDER$프로이센-프랑스 전쟁;;;;;;;;;;;;;
NORMAL_WAR_UNIFICATION_NAME_NGF_FRA;$ORDER$프로이센-프랑스 전쟁;;;;;;;;;;;;;
CAN_INVEST_IN_RAILROADS;철도 투자 허용;;;;;;;;;;;;;
land_reform;토지개혁;;;;;;;;;;;;;
land_reform_l;토지개혁;;;;;;;;;;;;;
no_land_reform;토지개혁 미실시;;;;;;;;;;;;;
yes_land_reform;토지개혁 실시;;;;;;;;;;;;;
no_land_reform_desc;토지개혁을 실시하지 않았습니다.;;;;;;;;;;;;;
yes_land_reform_desc;토지권의 재분배가 농사와 채굴의 효율을 높입니다.;;;;;;;;;;;;;
admin_reform;행정개혁;;;;;;;;;;;;;
admin_reform_l;행정개혁;;;;;;;;;;;;;
no_admin_reform;행정개혁 미실시;;;;;;;;;;;;;
yes_admin_reform;행정개혁 실시;;;;;;;;;;;;;
no_admin_reform_desc;행정개혁을 실시하지 않았습니다;;;;;;;;;;;;;
yes_admin_reform_desc;정부가 이제 현대적이고 효율적입니다.;;;;;;;;;;;;;
finance_reform;금융개혁;;;;;;;;;;;;;
finance_reform_l;금융개혁;;;;;;;;;;;;;
no_finance_reform;금융개혁 미실시;;;;;;;;;;;;;
yes_finance_reform;금융개혁 실시;;;;;;;;;;;;;
finance_reform_two;국제차관;;;;;;;;;;;;;
no_finance_reform_desc;금융개혁을 실시하지 않았습니다.;;;;;;;;;;;;;
yes_finance_reform_desc;금융개혁을 실시했습니다.;;;;;;;;;;;;;
finance_reform_two_desc;다른 국가에게서 차관을 빌릴 수 있습니다.;;;;;;;;;;;;;
education_reform;교육개혁;;;;;;;;;;;;;
education_reform_l;교육개혁;;;;;;;;;;;;;
no_education_reform;교육개혁 미실시;;;;;;;;;;;;;
yes_education_reform;교육개혁 실시;;;;;;;;;;;;;
no_education_reform_desc;교육개혁을 실시하지 않았습니다.;;;;;;;;;;;;;
yes_education_reform_desc;기초적인 교육제도를 갖췄습니다.;;;;;;;;;;;;;
transport_improv;운송체계;;;;;;;;;;;;;
transport_improv_l;운송체계;;;;;;;;;;;;;
no_transport_improv;운송체계 미개선;;;;;;;;;;;;;
yes_transport_improv;운송체계 개선;;;;;;;;;;;;;
no_transport_improv_desc;운송체계가 원시적입니다.;;;;;;;;;;;;;
yes_transport_improv_desc;운송체계가 현대적입니다.;;;;;;;;;;;;;
pre_indust;초기 산업화;;;;;;;;;;;;;
pre_indust_l;초기 산업화;;;;;;;;;;;;;
no_pre_indust;옛방식 고수;;;;;;;;;;;;;
yes_pre_indust;산업적 진보;;;;;;;;;;;;;
no_pre_indust_desc;추가적인 산업은 필요없습니다.;;;;;;;;;;;;;
yes_pre_indust_desc;외국인 고문들의 도움을 받아 기본적인 공장을 일부 건설합니다. 이것이 산업혁명의 시작이 될 수 있을까요?;;;;;;;;;;;;;
industrial_construction;건설공사;;;;;;;;;;;;;
industrial_construction_l;건설공사;;;;;;;;;;;;;
no_industrial_construction;건설공사 없음;;;;;;;;;;;;;
yes_industrial_construction;건설공사;;;;;;;;;;;;;
no_industrial_construction_desc;선진적 공장이 없습니다.;;;;;;;;;;;;;
yes_industrial_construction_desc;외국 고문들이 선진 공장의 건설을 돕습니다.;;;;;;;;;;;;;
foreign_training;훈련 방식;;;;;;;;;;;;;
foreign_training_l;훈련 방식;;;;;;;;;;;;;
no_foreign_training;토착식 훈련 방식;;;;;;;;;;;;;
yes_foreign_training;외국식 훈련 방식;;;;;;;;;;;;;
no_foreign_training_desc;토착식 방식으로 병력을 훈련시킵니다.;;;;;;;;;;;;;
yes_foreign_training_desc;해외의 군사고문 및 군사기술을 통해 병력을 훈련시킵니다.;;;;;;;;;;;;;
foreign_weapons;무기;;;;;;;;;;;;;
foreign_weapons_l;무기;;;;;;;;;;;;;
no_foreign_weapons;토착식 무기;;;;;;;;;;;;;
yes_foreign_weapons;수입 무기;;;;;;;;;;;;;
no_foreign_weapons_desc;토착식 무기를 이용합니다.;;;;;;;;;;;;;
yes_foreign_weapons_desc;이것이 제 총입니다!;;;;;;;;;;;;;
military_constructions;군사시설;;;;;;;;;;;;;
military_constructions_l;군사시설;;;;;;;;;;;;;
no_military_constructions;간단한 군사시설;;;;;;;;;;;;;
yes_military_constructions;복잡한 군사시설;;;;;;;;;;;;;
no_military_constructions_desc;서구식 방어시설이 없습니다.;;;;;;;;;;;;;
yes_military_constructions_desc;효율적인 방어시설을 건설합니다.;;;;;;;;;;;;;
foreign_officers;육군 장교 훈련;;;;;;;;;;;;;
foreign_officers_l;육군 장교 훈련;;;;;;;;;;;;;
no_foreign_officers;토착식 장교 훈련;;;;;;;;;;;;;
yes_foreign_officers;외국식 장교 훈련;;;;;;;;;;;;;
no_foreign_officers_desc;장교가 토착식으로 병력을 지휘합니다.;;;;;;;;;;;;;
yes_foreign_officers_desc;아군은 이제 세계 최고입니다.;;;;;;;;;;;;;
army_schools;육군 훈련;;;;;;;;;;;;;
army_schools_l;육군 훈련;;;;;;;;;;;;;
no_army_schools;실전;;;;;;;;;;;;;
yes_army_schools;육군사관학교;;;;;;;;;;;;;
no_army_schools_desc;전장에서 배웁니다.;;;;;;;;;;;;;
yes_army_schools_desc;장교를 전투 전에 훈련시킵니다.;;;;;;;;;;;;;
foreign_naval_officers;해군 장교 훈련;;;;;;;;;;;;;
foreign_naval_officers_l;해군 장교 훈련;;;;;;;;;;;;;
no_foreign_naval_officers;토착식 장교 훈련;;;;;;;;;;;;;
yes_foreign_naval_officers;외국식 장 훈련 ;;;;;;;;;;;;;
no_foreign_naval_officers_desc;장교가이 토착식으로 군함을 지휘합니다.;;;;;;;;;;;;;
yes_foreign_naval_officers_desc;외국인 제독이 함장에게 조언합니다;;;;;;;;;;;;;
naval_schools;해군 훈련;;;;;;;;;;;;;
naval_schools_l;해군 훈련;;;;;;;;;;;;;
no_naval_schools;실전;;;;;;;;;;;;;
yes_naval_schools;해군사관학교;;;;;;;;;;;;;
no_naval_schools_desc;행동으로 배웁니다.;;;;;;;;;;;;;
yes_naval_schools_desc;이론을 먼저 배웁니다.;;;;;;;;;;;;;
foreign_navies;군함;;;;;;;;;;;;;
foreign_navies_l;군함;;;;;;;;;;;;;
no_foreign_navies;토착식 군함;;;;;;;;;;;;;
yes_foreign_navies;수입 군함;;;;;;;;;;;;;
no_foreign_navies_desc;군함을 토착식으로 제작합니다.;;;;;;;;;;;;;
yes_foreign_navies_desc;서구에서 제작한 군함을 수입합니다.;;;;;;;;;;;;;
cut_down_to_size_boxer;의화단 진압;;;;;;;;;;;;;
cut_down_to_size_boxer_desc;[SUB_A7]Y중국[SUB_A7]W의 군비를 제한하고 전쟁배상금을 상환받습니다.;;;;;;;;;;;;;
NUMBER_OF_REBELS_READY;[SUB_A7]Y반란에 참여할 여단[SUB_A7]W;;;;;;;;;;;;;
NUMBER_OF_REBELS_ACTIVE;[SUB_A7]Y반란에 참여한 여단[SUB_A7]W;;;;;;;;;;;;;
TECH_YEAR_MODIFIER;과거 수년 동안의 비용 변동: $VAL$;;;;;;;;;;;;;
ECONOMICREFORM_SETUP;경제개혁을 시행했을 때;;;;;;;;;;;;;
ECONOMICREFORM_HEADER;$COUNTRY$의 정치 소식;;;;;;;;;;;;;
ECONOMICREFORM_1;$COUNTRY$의 경제개혁 시행;;;;;;;;;;;;;
ECONOMICREFORM_2;$MONARCHTITLE$, 지금;;;;;;;;;;;;;
ECONOMICREFORM_3;$CATEGORY$ 분야의;;;;;;;;;;;;;
ECONOMICREFORM_4;$ISSUE$ 시행을;;;;;;;;;;;;;
ECONOMICREFORM_5;결정했습니다.;;;;;;;;;;;;;
ECONOMICREFORM_6;*;;;;;;;;;;;;;
ECONOMICREFORM_LOG;우리나라가 $CATEGORY$ 분야의 $ISSUE$ 시행을 결정했습니다.;;;;;;;;;;;;;
ECONOMICREFORM_BTN1;확인;;;;;;;;;;;;;
ECONOMICREFORM_BTN2;확인;;;;;;;;;;;;;
ECONOMICREFORM_BTN3;참조;;;;;;;;;;;;;
ECONOMICREFORM_MAP;*;*;*;;*;;;;;;;;;x
ECONOMICREFORM_BAD_SETUP;경제개혁을 후퇴시켰을 때;;;;;;;;;;;;;
ECONOMICREFORM_BAD_HEADER;$COUNTRY$의 정치 소식;;;;;;;;;;;;;
ECONOMICREFORM_BAD_1;$COUNTRY$의 경제개혁 후퇴;;;;;;;;;;;;;
ECONOMICREFORM_BAD_2;$MONARCHTITLE$, 지금;;;;;;;;;;;;;
ECONOMICREFORM_BAD_3;$CATEGORY$ 분야의;;;;;;;;;;;;;
ECONOMICREFORM_BAD_4;$OLD$ 취소 및 $ISSUE$ 시행을;;;;;;;;;;;;;
ECONOMICREFORM_BAD_5;결정했습니다;;;;;;;;;;;;;
ECONOMICREFORM_BAD_6;*;;;;;;;;;;;;;
ECONOMICREFORM_BAD_LOG;우리나라가 $CATEGORY$ 분야의 $OLD$ 취소 및 $ISSUE$ 시행을 결정했습니다.;;;;;;;;;;;;;
ECONOMICREFORM_BAD_BTN1;확인;;;;;;;;;;;;;
ECONOMICREFORM_BAD_BTN2;확인;;;;;;;;;;;;;
ECONOMICREFORM_BAD_BTN3;참조;;;;;;;;;;;;;
ECONOMICREFORM_BAD_MAP;*;;;;;;;;;;;;;
MILITARYREFORM_SETUP;군사개혁을 시행했을 때;;;;;;;;;;;;;
MILITARYREFORM_HEADER;$COUNTRY$ 정치 소식;;;;;;;;;;;;;
MILITARYREFORM_1;$COUNTRY$ 군사개혁 시행;;;;;;;;;;;;;
MILITARYREFORM_2;$MONARCHTITLE$, 지금;;;;;;;;;;;;;
MILITARYREFORM_3;$CATEGORY$ 분야의;;;;;;;;;;;;;
MILITARYREFORM_4;$ISSUE$ 시행을;;;;;;;;;;;;;
MILITARYREFORM_5;결정했습니다.;;;;;;;;;;;;;
MILITARYREFORM_6;*;;;;;;;;;;;;;
MILITARYREFORM_LOG;우리나라가 $CATEGORY$ 분야의 $ISSUE$ 시행을 결정했습니다.;;;;;;;;;;;;;
MILITARYREFORM_BTN1;확인;;;;;;;;;;;;;
MILITARYREFORM_BTN2;확인;;;;;;;;;;;;;
MILITARYREFORM_BTN3;참조;;;;;;;;;;;;;
MILITARYREFORM_MAP;*;;;;;;;;;;;;;
MILITARYREFORM_BAD_SETUP;군사개혁을 후퇴시켰을 때;;;;;;;;;;;;;
MILITARYREFORM_BAD_HEADER;$COUNTRY$ 정치 소식;;;;;;;;;;;;;
MILITARYREFORM_BAD_1;$COUNTRY$의 군사개혁 후퇴;;;;;;;;;;;;;
MILITARYREFORM_BAD_2;$MONARCHTITLE$, 지금;;;;;;;;;;;;;
MILITARYREFORM_BAD_3;$CATEGORY$ 분야의;;;;;;;;;;;;;
MILITARYREFORM_BAD_4;$OLD$ 취소 및 $ISSUE$ 시행을;;;;;;;;;;;;;
MILITARYREFORM_BAD_5;결정했습니다.;;;;;;;;;;;;;
MILITARYREFORM_BAD_6;*;;;;;;;;;;;;;
MILITARYREFORM_BAD_LOG;우리나라가 $CATEGORY$ 분야의 $OLD$ 취소 및 $ISSUE$ 시행을 결정했습니다.;;;;;;;;;;;;;
MILITARYREFORM_BAD_BTN1;확인;;;;;;;;;;;;;
MILITARYREFORM_BAD_BTN2;확인;;;;;;;;;;;;;
MILITARYREFORM_BAD_BTN3;참조;;;;;;;;;;;;;
MILITARYREFORM_BAD_MAP;*;;;;;;;;;;;;;
MODIFIER_CIVILIZATION_PROGRESS;문명화 진행도;;;;;;;;;;;;;
SUPPRESSION_TECH;억제 효율;;;;;;;;;;;;;
REFORM_RESEARCH_COST;연구점: [SUB_A7]Y$COST$[SUB_A7]W;;;;;;;;;;;;;
POLITICS_CIVILIZE;문명화;;;;;;;;;;;;;
CIVILIZE_DESC;서구의 사상을 완전히 수용함으로써 영향권 맹주의 기술적 진보에 더 가까이 다가갑니다.;;;;;;;;;;;;;
CIVILIZE_NO_MASTER_DESC;서구의 사상을 완전히 수용함으로써 전세계의 기술적 진보에 더 가까이 다가갑니다.;;;;;;;;;;;;;
INFLUENCE_RELATION;관계;;;;;;;;;;;;;
NO_CIV_PROGRESS;문명화를 향한 진전이 없습니다. 군사개혁 또는 경제개혁을 시행해야 합니다.;;;;;;;;;;;;;
RESEARCH_POINTS_LABEL;연구점:;;;;;;;;;;;;;
MODIFIER_UNCIV_ECONOMIC;경제개혁비;;;;;;;;;;;;;
MODIFIER_UNCIV_MILITARY;군사개혁비;;;;;;;;;;;;;
MODIFIER_SELF_UNCIV_ECONOMIC;경제개혁비;;;;;;;;;;;;;
MODIFIER_SELF_UNCIV_MILITARY;군사개혁비;;;;;;;;;;;;;
MODIFIER_LAND_UNIT_START_EXPERIENCE;육군 최초 숙련도;;;;;;;;;;;;;
MODIFIER_NAVAL_UNIT_START_EXPERIENCE;해군 최초 숙련도;;;;;;;;;;;;;
MODIFIER_ADMINISTRATIVE_EFFICIENCY;행정 효율;;;;;;;;;;;;;
ARMY_TECHNOLOGY_LEVELS;육군 기술: $VAL$/$MAX$;;;;;;;;;;;;;
NAVY_TECHNOLOGY_LEVELS;해군 기술: $VAL$/$MAX$;;;;;;;;;;;;;
MODIFIER_TARIFF_EFFICIENCY;관세 효율;;;;;;;;;;;;;
MODIFIER_MAX_LOAN_AMOUNT;최대 채무 한도;;;;;;;;;;;;;
PROD_YOUR_CURRENT_BUDGET;현재 예산:;;;;;;;;;;;;;
PROD_YOUR_INVESTMENT;투자:;;;;;;;;;;;;;
MODIFIER_LAND_ATTACK;육군 여단 공격력;;;;;;;;;;;;;
MODIFIER_NAVAL_ATTACK;해군 여단 공격력;;;;;;;;;;;;;
MODIFIER_LAND_DEFENSE;육군 군함 방어력;;;;;;;;;;;;;
MODIFIER_NAVAL_DEFENSE;해군 군함 방어력;;;;;;;;;;;;;
free_press_promised;자유 언론 약속;;;;;;;;;;;;;
yes_meeting_promised;집회권 약속;;;;;;;;;;;;;
trade_unions_promised;노동조합 약속;;;;;;;;;;;;;
free_press_promised_desc;국민에게 자유 언론 시행을 약속했고, 국민은 약속의 이행을 기대합니다.;;;;;;;;;;;;;
yes_meeting_promised_desc;국민에게 공공집회 허용을 약속했고, 국민은 약속의 이행을 기대합니다.;;;;;;;;;;;;;
trade_unions_promised_desc;국민에게 노동조합 허용을 약속했고, 국민은 약속의 이행을 기대합니다.;;;;;;;;;;;;;
recent_safari;최근 출타;;;;;;;;;;;;;
recent_safari2;매우 많은 출타;;;;;;;;;;;;;
recent_safari_desc;최근 출타가 있었습니다.;;;;;;;;;;;;;
recent_safari2_desc;최근 너무 많은 출타가 있었습니다.;;;;;;;;;;;;;
unciv_reactionary_rebels_title;반동주의자;;;;;;;;;;;;;
unciv_reactionary_rebels_name;$COUNTRY$ 반동주의자;;;;;;;;;;;;;
unciv_reactionary_rebels_desc;반동주의 반군은 조상이 살아온 전통적인 방식으로 살기를 소망하며 유럽인의 방식을 모방하는 모든 관념을 거부합니다.;;;;;;;;;;;;;
unciv_reactionary_rebels_army;$COUNTRY$ 육군;;;;;;;;;;;;;
SET_ECONOMIC_REFORM_EFFECT; [SUB_A7]Y$NAME$[SUB_A7]W 경제개혁을 시행합니다.\n;;;;;;;;;;;;;
SET_MILITARY_REFORM_EFFECT; [SUB_A7]Y$NAME$[SUB_A7]W 군사개혁을 시행합니다.\n;;;;;;;;;;;;;
NATIONALIZE_INDUSTRY_EFFECT; 국유화를 수행합니다.\n;;;;;;;;;;;;;
DIPLOMACY_ALMOST_WESTERN_NATION_STATUS;준문명국;;;;;;;;;;;;;
DIPLOMACY_PRIMITIVENATION_STATUS;미개국;;;;;;;;;;;;;
UNCIV_CANT_RESEARCH;연구하려면 문명화를 해야 합니다.;;;;;;;;;;;;;
TB_NATIONALFOCUS_CULTURE;핵심문화 또는 수용문화에 속한 국민 [SUB_A7]Y$NUM$[SUB_A7]W명이 국민중점을 [SUB_A7]Y$FOCUS$[SUB_A7]W개 제공합니다.;;;;;;;;;;;;;
meiji_restoration_boost;메이지 유신;;;;;;;;;;;;;
meiji_restoration_boost_desc;천황의 이름으로 전진!;;;;;;;;;;;;;
OTHER_PORT;접근할 수 없는 군항입니다.;;;;;;;;;;;;;
MODIFIER_UNCIV_ECONOMIC_UH;상원의 지지;;;;;;;;;;;;;
MODIFIER_UNCIV_MILITARY_UH;상원의 지지;;;;;;;;;;;;;
MOVEMENT_RADICALISM_ADJUST;[SUB_A7]Y$MOVEMENT$[SUB_A7]W 급진주의: $AMOUNT$;;;;;;;;;;;;;
MILITARY_REFORM_COST_DESC;군사개혁으로 인한 비용 변동: ;;;;;;;;;;;;;
ECONOMIC_REFORM_COST_DESC;경제개혁으로 인한 비용 변동: ;;;;;;;;;;;;;
MAPMODE_19;문명도;;;;;;;;;;;;;
CHI_absolute_monarchy;중화제국;;;;;;;;;;;;;
EVTOPTB23212;계속 하늘을 지켜봐!;;;;;;;;;;;;;
LOSE_CIVILIZED_EFFECT; [SUB_A7]Y비문명국[SUB_A7]W으로 전락합니다.\n;;;;;;;;;;;;;
french_growth_nerf;프랑스 인구 감소;;;;;;;;;;;;;
french_growth_nerf_desc;인구성장률이 낮습니다.;;;;;;;;;;;;;
EVTNAME37226;인구 감소;;;;;;;;;;;;;
EVTDESC37226;프랑스는 오랫동안 유럽 최대 인구를 자랑했으나, 19세기부터 20세기에 이르며 이해할 수 없는 이유로 인해 극도로 낮은 출산율을 보입니다. 빅토리아시대 후기에 이르면 프랑스는 러시아, 독일, 영국, 이탈리아가 총인구에서 자신들을 추월했음을 인식할 것입니다.;;;;;;;;;;;;;
EVTOPTA37226;엄청난 충격이다!;;;;;;;;;;;;;
nationalize_title;생산수단 탈환!;;;;;;;;;;;;;
nationalize_desc;더는 우리 민족의 땀으로 서양 오랑캐를 살찌우지 말아야 합니다! 외국인이 소유한 모든 자산을 몰수해 국가가 보살필 때가 왔습니다.;;;;;;;;;;;;;
EVTNAME90950;자산 압류!;;;;;;;;;;;;;
EVTDESC90950;배은망덕한 $FROMCOUNTRY$ 정부가 우리의 투자자산을 압류하고 자신들의 것이라 주장했습니다!;;;;;;;;;;;;;
EVTOPTA90950;있을 수 없는 일이다! ;;;;;;;;;;;;;
